time,well,OD600,date,label,strain,vector,media
10,A6,1.14,04202026,Parent_alr1,Parent,alr1,CDM20
10,A7,1.1,04202026,dat::Tn,dat::Tn,None,CDM20
10,A8,1.11,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
10,A9,1.085,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
10,A10,1.046,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
10,A11,1.125,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
10,A12,0.954,04202026,Δalr1,Δalr1,None,CDM20
10,B1,0.086,04202026,NB,NB,None,CDM20
10,B2,1.147,04202026,Parent,Parent,None,CDM20
10,B3,1.16,04202026,Parent_EV,Parent,EV,CDM20
10,B4,1.163,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
10,B5,1.166,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
10,B6,1.153,04202026,Parent_alr1,Parent,alr1,CDM20
10,B7,1.142,04202026,dat::Tn,dat::Tn,None,CDM20
10,B8,1.131,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
10,B9,1.144,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
10,B10,1.053,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
10,B11,1.108,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
10,B12,1.028,04202026,Δalr1,Δalr1,None,CDM20
10,C1,1.022,04202026,Δalr1_EV,Δalr1,EV,CDM20
10,C2,1.134,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
10,C3,0.091,04202026,NB,NB,None,TSB
10,C4,1.22,04202026,Parent,Parent,None,TSB
10,C5,1.192,04202026,Parent_EV,Parent,EV,TSB
10,C6,1.3,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
10,C7,1.284,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
10,C8,1.297,04202026,Parent_alr1,Parent,alr1,TSB
10,C9,1.228,04202026,dat::Tn,dat::Tn,None,TSB
10,C10,1.283,04202026,dat::Tn_EV,dat::Tn,EV,TSB
10,C11,1.25,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
10,C12,1.302,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
10,D1,1.081,04202026,Δalr1_EV,Δalr1,EV,CDM20
10,D2,1.147,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
10,D3,0.092,04202026,NB,NB,None,TSB
10,D4,1.169,04202026,Parent,Parent,None,TSB
10,D5,1.201,04202026,Parent_EV,Parent,EV,TSB
10,D6,1.321,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
10,D7,1.279,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
10,D8,1.307,04202026,Parent_alr1,Parent,alr1,TSB
10,D9,1.224,04202026,dat::Tn,dat::Tn,None,TSB
10,D10,1.212,04202026,dat::Tn_EV,dat::Tn,EV,TSB
10,D11,1.213,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
10,D12,1.296,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
10,E1,0.136,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
10,E2,0.219,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
10,E3,1.114,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
10,E4,1.074,04202026,Δalr1,Δalr1,None,TSB
10,E5,1.032,04202026,Δalr1_EV,Δalr1,EV,TSB
10,E6,1.151,04202026,Δalr1_alr1,Δalr1,alr1,TSB
10,F1,0.116,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
10,F2,0.204,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
10,F3,1.122,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
10,F4,1.038,04202026,Δalr1,Δalr1,None,TSB
10,F5,0.998,04202026,Δalr1_EV,Δalr1,EV,TSB
10,F6,1.154,04202026,Δalr1_alr1,Δalr1,alr1,TSB
10,G1,0.088,04202026,NB,NB,None,CDM19 - ala
10,G2,0.532,04202026,Parent,Parent,None,CDM19 - ala
10,G3,0.531,04202026,Parent_EV,Parent,EV,CDM19 - ala
10,G4,0.591,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
10,G5,1.162,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
10,G6,0.56,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
10,G7,0.13,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
10,G8,0.141,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
10,G9,0.133,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
10,G10,0.91,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
10,G11,0.12,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
10,G12,0.131,04202026,Δalr1,Δalr1,None,CDM19 - ala
10,H1,0.087,04202026,NB,NB,None,CDM19 - ala
10,H2,0.607,04202026,Parent,Parent,None,CDM19 - ala
10,H3,0.615,04202026,Parent_EV,Parent,EV,CDM19 - ala
10,H4,0.666,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
10,H5,1.177,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
10,H6,0.68,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
10,H7,0.12,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
10,H8,0.123,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
10,H9,0.122,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
10,H10,1.002,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
10,H11,0.118,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
10,H12,0.133,04202026,Δalr1,Δalr1,None,CDM19 - ala
11,A1,0.087,04202026,NB,NB,None,CDM20
11,A2,1.242,04202026,Parent,Parent,None,CDM20
11,A3,1.205,04202026,Parent_EV,Parent,EV,CDM20
11,A4,1.197,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
11,A5,1.191,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
11,A6,1.207,04202026,Parent_alr1,Parent,alr1,CDM20
11,A7,1.173,04202026,dat::Tn,dat::Tn,None,CDM20
11,A8,1.198,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
11,A9,1.13,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
11,A10,1.162,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
11,A11,1.226,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
11,A12,1.074,04202026,Δalr1,Δalr1,None,CDM20
11,B1,0.086,04202026,NB,NB,None,CDM20
11,B2,1.161,04202026,Parent,Parent,None,CDM20
11,B3,1.175,04202026,Parent_EV,Parent,EV,CDM20
11,B4,1.216,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
11,B5,1.201,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
11,B6,1.185,04202026,Parent_alr1,Parent,alr1,CDM20
11,B7,1.201,04202026,dat::Tn,dat::Tn,None,CDM20
11,B8,1.212,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
11,B9,1.224,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
11,B10,1.125,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
11,B11,1.188,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
11,B12,1.116,04202026,Δalr1,Δalr1,None,CDM20
11,C1,1.12,04202026,Δalr1_EV,Δalr1,EV,CDM20
11,C2,1.182,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
11,C3,0.091,04202026,NB,NB,None,TSB
11,C4,1.221,04202026,Parent,Parent,None,TSB
11,C5,1.204,04202026,Parent_EV,Parent,EV,TSB
11,C6,1.297,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
11,C7,1.279,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
11,C8,1.287,04202026,Parent_alr1,Parent,alr1,TSB
11,C9,1.253,04202026,dat::Tn,dat::Tn,None,TSB
11,C10,1.297,04202026,dat::Tn_EV,dat::Tn,EV,TSB
11,C11,1.272,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
11,C12,1.3,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
11,D1,1.165,04202026,Δalr1_EV,Δalr1,EV,CDM20
11,D2,1.217,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
11,D3,0.092,04202026,NB,NB,None,TSB
11,D4,1.175,04202026,Parent,Parent,None,TSB
11,D5,1.2,04202026,Parent_EV,Parent,EV,TSB
11,D6,1.317,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
11,D7,1.27,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
11,D8,1.289,04202026,Parent_alr1,Parent,alr1,TSB
11,D9,1.237,04202026,dat::Tn,dat::Tn,None,TSB
11,D10,1.229,04202026,dat::Tn_EV,dat::Tn,EV,TSB
11,D11,1.227,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
11,D12,1.294,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
11,E1,0.138,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
11,E2,0.255,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
11,E3,1.136,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
11,E4,1.091,04202026,Δalr1,Δalr1,None,TSB
11,E5,1.056,04202026,Δalr1_EV,Δalr1,EV,TSB
11,E6,1.154,04202026,Δalr1_alr1,Δalr1,alr1,TSB
11,F1,0.118,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
11,F2,0.242,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
11,F3,1.122,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
11,F4,1.049,04202026,Δalr1,Δalr1,None,TSB
11,F5,1.007,04202026,Δalr1_EV,Δalr1,EV,TSB
11,F6,1.147,04202026,Δalr1_alr1,Δalr1,alr1,TSB
11,G1,0.088,04202026,NB,NB,None,CDM19 - ala
11,G2,0.679,04202026,Parent,Parent,None,CDM19 - ala
11,G3,0.682,04202026,Parent_EV,Parent,EV,CDM19 - ala
11,G4,0.759,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
11,G5,1.228,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
11,G6,0.717,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
11,G7,0.132,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
11,G8,0.143,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
11,G9,0.134,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
11,G10,1.044,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
11,G11,0.12,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
11,G12,0.133,04202026,Δalr1,Δalr1,None,CDM19 - ala
11,H1,0.087,04202026,NB,NB,None,CDM19 - ala
11,H2,0.759,04202026,Parent,Parent,None,CDM19 - ala
11,H3,0.764,04202026,Parent_EV,Parent,EV,CDM19 - ala
11,H4,0.814,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
11,H5,1.212,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
11,H6,0.833,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
11,H7,0.122,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
11,H8,0.123,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
11,H9,0.123,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
11,H10,1.108,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
11,H11,0.118,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
11,H12,0.136,04202026,Δalr1,Δalr1,None,CDM19 - ala
12,A1,0.087,04202026,NB,NB,None,CDM20
12,A2,1.294,04202026,Parent,Parent,None,CDM20
12,A3,1.245,04202026,Parent_EV,Parent,EV,CDM20
12,A4,1.247,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
12,A5,1.256,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
12,A6,1.273,04202026,Parent_alr1,Parent,alr1,CDM20
12,A7,1.254,04202026,dat::Tn,dat::Tn,None,CDM20
12,A8,1.277,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
12,A9,1.264,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
12,A10,1.23,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
12,A11,1.29,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
12,A12,1.168,04202026,Δalr1,Δalr1,None,CDM20
12,B1,0.086,04202026,NB,NB,None,CDM20
12,B2,1.204,04202026,Parent,Parent,None,CDM20
12,B3,1.211,04202026,Parent_EV,Parent,EV,CDM20
12,B4,1.262,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
12,B5,1.236,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
12,B6,1.216,04202026,Parent_alr1,Parent,alr1,CDM20
12,B7,1.249,04202026,dat::Tn,dat::Tn,None,CDM20
12,B8,1.279,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
12,B9,1.303,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
12,B10,1.221,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
12,B11,1.275,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
12,B12,1.199,04202026,Δalr1,Δalr1,None,CDM20
12,C1,1.192,04202026,Δalr1_EV,Δalr1,EV,CDM20
12,C2,1.242,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
12,C3,0.091,04202026,NB,NB,None,TSB
12,C4,1.231,04202026,Parent,Parent,None,TSB
12,C5,1.222,04202026,Parent_EV,Parent,EV,TSB
12,C6,1.305,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
12,C7,1.293,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
12,C8,1.296,04202026,Parent_alr1,Parent,alr1,TSB
12,C9,1.29,04202026,dat::Tn,dat::Tn,None,TSB
12,C10,1.312,04202026,dat::Tn_EV,dat::Tn,EV,TSB
12,C11,1.296,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
12,C12,1.286,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
12,D1,1.224,04202026,Δalr1_EV,Δalr1,EV,CDM20
12,D2,1.262,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
12,D3,0.092,04202026,NB,NB,None,TSB
12,D4,1.191,04202026,Parent,Parent,None,TSB
12,D5,1.216,04202026,Parent_EV,Parent,EV,TSB
12,D6,1.322,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
12,D7,1.269,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
12,D8,1.298,04202026,Parent_alr1,Parent,alr1,TSB
12,D9,1.257,04202026,dat::Tn,dat::Tn,None,TSB
12,D10,1.249,04202026,dat::Tn_EV,dat::Tn,EV,TSB
12,D11,1.265,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
12,D12,1.276,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
12,E1,0.14,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
12,E2,0.293,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
12,E3,1.174,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
12,E4,1.105,04202026,Δalr1,Δalr1,None,TSB
12,E5,1.083,04202026,Δalr1_EV,Δalr1,EV,TSB
12,E6,1.182,04202026,Δalr1_alr1,Δalr1,alr1,TSB
12,F1,0.119,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
12,F2,0.279,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
12,F3,1.124,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
12,F4,1.061,04202026,Δalr1,Δalr1,None,TSB
12,F5,1.019,04202026,Δalr1_EV,Δalr1,EV,TSB
12,F6,1.159,04202026,Δalr1_alr1,Δalr1,alr1,TSB
12,G1,0.088,04202026,NB,NB,None,CDM19 - ala
12,G2,0.821,04202026,Parent,Parent,None,CDM19 - ala
12,G3,0.826,04202026,Parent_EV,Parent,EV,CDM19 - ala
12,G4,0.893,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
12,G5,1.272,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
12,G6,0.859,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
12,G7,0.136,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
12,G8,0.148,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
12,G9,0.138,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
12,G10,1.146,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
12,G11,0.122,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
12,G12,0.137,04202026,Δalr1,Δalr1,None,CDM19 - ala
12,H1,0.087,04202026,NB,NB,None,CDM19 - ala
12,H2,0.909,04202026,Parent,Parent,None,CDM19 - ala
12,H3,0.916,04202026,Parent_EV,Parent,EV,CDM19 - ala
12,H4,0.959,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
12,H5,1.264,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
12,H6,0.951,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
12,H7,0.124,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
12,H8,0.125,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
12,H9,0.125,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
12,H10,1.206,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
12,H11,0.119,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
12,H12,0.14,04202026,Δalr1,Δalr1,None,CDM19 - ala
13,A1,0.087,04202026,NB,NB,None,CDM20
13,A2,1.272,04202026,Parent,Parent,None,CDM20
13,A3,1.215,04202026,Parent_EV,Parent,EV,CDM20
13,A4,1.241,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
13,A5,1.245,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
13,A6,1.239,04202026,Parent_alr1,Parent,alr1,CDM20
13,A7,1.199,04202026,dat::Tn,dat::Tn,None,CDM20
13,A8,1.245,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
13,A9,1.203,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
13,A10,1.215,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
13,A11,1.286,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
13,A12,1.238,04202026,Δalr1,Δalr1,None,CDM20
13,B1,0.086,04202026,NB,NB,None,CDM20
13,B2,1.199,04202026,Parent,Parent,None,CDM20
13,B3,1.198,04202026,Parent_EV,Parent,EV,CDM20
13,B4,1.257,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
13,B5,1.226,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
13,B6,1.218,04202026,Parent_alr1,Parent,alr1,CDM20
13,B7,1.231,04202026,dat::Tn,dat::Tn,None,CDM20
13,B8,1.269,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
13,B9,1.297,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
13,B10,1.228,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
13,B11,1.269,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
13,B12,1.222,04202026,Δalr1,Δalr1,None,CDM20
13,C1,1.194,04202026,Δalr1_EV,Δalr1,EV,CDM20
13,C2,1.223,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
13,C3,0.091,04202026,NB,NB,None,TSB
13,C4,1.206,04202026,Parent,Parent,None,TSB
13,C5,1.197,04202026,Parent_EV,Parent,EV,TSB
13,C6,1.279,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
13,C7,1.264,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
13,C8,1.265,04202026,Parent_alr1,Parent,alr1,TSB
13,C9,1.269,04202026,dat::Tn,dat::Tn,None,TSB
13,C10,1.296,04202026,dat::Tn_EV,dat::Tn,EV,TSB
13,C11,1.266,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
13,C12,1.275,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
13,D1,1.23,04202026,Δalr1_EV,Δalr1,EV,CDM20
13,D2,1.269,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
13,D3,0.092,04202026,NB,NB,None,TSB
13,D4,1.155,04202026,Parent,Parent,None,TSB
13,D5,1.187,04202026,Parent_EV,Parent,EV,TSB
13,D6,1.291,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
13,D7,1.269,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
13,D8,1.27,04202026,Parent_alr1,Parent,alr1,TSB
13,D9,1.242,04202026,dat::Tn,dat::Tn,None,TSB
13,D10,1.233,04202026,dat::Tn_EV,dat::Tn,EV,TSB
13,D11,1.228,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
13,D12,1.27,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
13,E1,0.14,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
13,E2,0.321,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
13,E3,1.162,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
13,E4,1.112,04202026,Δalr1,Δalr1,None,TSB
13,E5,1.088,04202026,Δalr1_EV,Δalr1,EV,TSB
13,E6,1.166,04202026,Δalr1_alr1,Δalr1,alr1,TSB
13,F1,0.12,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
13,F2,0.307,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
13,F3,1.127,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
13,F4,1.071,04202026,Δalr1,Δalr1,None,TSB
13,F5,1.027,04202026,Δalr1_EV,Δalr1,EV,TSB
13,F6,1.146,04202026,Δalr1_alr1,Δalr1,alr1,TSB
13,G1,0.088,04202026,NB,NB,None,CDM19 - ala
13,G2,0.903,04202026,Parent,Parent,None,CDM19 - ala
13,G3,0.925,04202026,Parent_EV,Parent,EV,CDM19 - ala
13,G4,0.999,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
13,G5,1.268,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
13,G6,0.946,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
13,G7,0.141,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
13,G8,0.155,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
13,G9,0.143,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
13,G10,1.191,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
13,G11,0.124,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
13,G12,0.142,04202026,Δalr1,Δalr1,None,CDM19 - ala
13,H1,0.087,04202026,NB,NB,None,CDM19 - ala
13,H2,0.998,04202026,Parent,Parent,None,CDM19 - ala
13,H3,0.988,04202026,Parent_EV,Parent,EV,CDM19 - ala
13,H4,1.018,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
13,H5,1.247,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
13,H6,1.06,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
13,H7,0.127,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
13,H8,0.127,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
13,H9,0.127,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
13,H10,1.239,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
13,H11,0.12,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
13,H12,0.144,04202026,Δalr1,Δalr1,None,CDM19 - ala
14,A1,0.087,04202026,NB,NB,None,CDM20
14,A2,1.314,04202026,Parent,Parent,None,CDM20
14,A3,1.287,04202026,Parent_EV,Parent,EV,CDM20
14,A4,1.264,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
14,A5,1.282,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
14,A6,1.28,04202026,Parent_alr1,Parent,alr1,CDM20
14,A7,1.228,04202026,dat::Tn,dat::Tn,None,CDM20
14,A8,1.269,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
14,A9,1.22,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
14,A10,1.247,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
14,A11,1.281,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
14,A12,1.296,04202026,Δalr1,Δalr1,None,CDM20
14,B1,0.086,04202026,NB,NB,None,CDM20
14,B2,1.232,04202026,Parent,Parent,None,CDM20
14,B3,1.239,04202026,Parent_EV,Parent,EV,CDM20
14,B4,1.307,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
14,B5,1.266,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
14,B6,1.254,04202026,Parent_alr1,Parent,alr1,CDM20
14,B7,1.257,04202026,dat::Tn,dat::Tn,None,CDM20
14,B8,1.308,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
14,B9,1.329,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
14,B10,1.294,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
14,B11,1.327,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
14,B12,1.201,04202026,Δalr1,Δalr1,None,CDM20
14,C1,1.249,04202026,Δalr1_EV,Δalr1,EV,CDM20
14,C2,1.253,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
14,C3,0.091,04202026,NB,NB,None,TSB
14,C4,1.208,04202026,Parent,Parent,None,TSB
14,C5,1.2,04202026,Parent_EV,Parent,EV,TSB
14,C6,1.278,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
14,C7,1.261,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
14,C8,1.276,04202026,Parent_alr1,Parent,alr1,TSB
14,C9,1.278,04202026,dat::Tn,dat::Tn,None,TSB
14,C10,1.299,04202026,dat::Tn_EV,dat::Tn,EV,TSB
14,C11,1.286,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
14,C12,1.297,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
14,D1,1.29,04202026,Δalr1_EV,Δalr1,EV,CDM20
14,D2,1.311,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
14,D3,0.092,04202026,NB,NB,None,TSB
14,D4,1.155,04202026,Parent,Parent,None,TSB
14,D5,1.181,04202026,Parent_EV,Parent,EV,TSB
14,D6,1.296,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
14,D7,1.268,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
14,D8,1.284,04202026,Parent_alr1,Parent,alr1,TSB
